id,goals,totalShots,onTargetScoringAttempt,shotOffTarget,totalContest,wonContest,wasFouled,fouls,keyPass,goalAssist,bigChanceCreated,bigChanceMissed,totalCross,accurateCross,totalPass,accuratePass,touches,duelWon,duelLost,hitWoodwork,totalOppositionHalfPasses,accurateOppositionHalfPasses,minutesPlayed,name,world_cups_played,first_world_cup,last_world_cup,matches_played,goals_per90,totalShots_per90,onTargetScoringAttempt_per90,totalContest_per90,wonContest_per90,wasFouled_per90,keyPass_per90,goalAssist_per90,bigChanceCreated_per90,totalCross_per90,accurateCross_per90,totalPass_per90,accuratePass_per90,totalOppositionHalfPasses_per90,accurateOppositionHalfPasses_per90,touches_per90
1,6.0,41,22.0,16.0,32.0,19.0,30.0,42.0,28.0,3.0,3.0,6.0,29.0,6.0,336.0,239.0,625.0,84.0,130.0,2.0,259.0,172.0,1484.0,Robin van Persie,3,2006,2014,17,0.3638814016172507,2.486522911051213,1.3342318059299192,1.9407008086253372,1.1522911051212938,1.8194070080862537,1.69811320754717,0.18194070080862534,0.18194070080862534,1.7587601078167119,0.3638814016172507,20.37735849056604,14.494609164420487,15.707547169811322,10.431266846361186,37.90431266846362
2,0.0,3,1.0,2.0,21.0,15.0,25.0,16.0,11.0,0.0,1.0,0.0,26.0,3.0,542.0,458.0,942.0,97.0,55.0,0.0,261.0,201.0,1275.0,Ashley Cole,3,2002,2010,14,0.0,0.21176470588235294,0.07058823529411765,1.4823529411764707,1.0588235294117647,1.7647058823529413,0.7764705882352941,0.0,0.07058823529411765,1.835294117647059,0.21176470588235294,38.258823529411764,32.32941176470588,18.423529411764708,14.188235294117648,66.49411764705883
3,2.0,16,6.0,7.0,22.0,15.0,32.0,26.0,10.0,3.0,2.0,2.0,2.0,0.0,554.0,467.0,785.0,123.0,76.0,0.0,360.0,289.0,942.0,Patrick Vieira,3,1998,2006,12,0.19108280254777069,1.5286624203821655,0.5732484076433121,2.1019108280254777,1.4331210191082802,3.057324840764331,0.9554140127388535,0.28662420382165604,0.19108280254777069,0.19108280254777069,0.0,52.92993630573248,44.617834394904456,34.394904458598724,27.611464968152866,75.0
8,6.0,37,18.0,15.0,41.0,24.0,21.0,23.0,24.0,4.0,5.0,5.0,19.0,6.0,341.0,239.0,586.0,65.0,97.0,0.0,270.0,176.0,989.0,Dennis Bergkamp,2,1994,1998,12,0.5460060667340748,3.3670374115267947,1.6380182002022246,3.731041456016178,2.1840242669362993,1.9110212335692618,2.1840242669362993,0.3640040444893832,0.455005055611729,1.7290192113245704,0.5460060667340748,31.03134479271992,21.749241658240646,24.570273003033368,16.01617795753286,53.32659251769464
11,6.0,50,20.0,16.0,59.0,31.0,20.0,39.0,20.0,1.0,5.0,5.0,28.0,4.0,302.0,205.0,629.0,87.0,117.0,2.0,238.0,153.0,1169.0,Thierry Henry,4,1998,2010,17,0.4619332763045338,3.849443969204448,1.5397775876817792,4.542343883661249,2.3866552609067577,1.5397775876817792,1.5397775876817792,0.07698887938408897,0.3849443969204448,2.155688622754491,0.30795551753635586,23.250641573994866,15.782720273738239,18.323353293413174,11.779298545765611,48.42600513259196
67,0.0,6,2.0,4.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,236.0,196.0,356.0,33.0,32.0,0.0,67.0,40.0,673.0,Raymond Kalla,3,1994,2002,8,0.0,0.8023774145616642,0.2674591381872214,0.1337295690936107,0.0,0.4011887072808321,0.0,0.0,0.0,0.1337295690936107,0.0,31.560178306092123,26.210995542347696,8.959881129271917,5.349182763744428,47.60772659732541
90,0.0,5,1.0,2.0,4.0,2.0,3.0,8.0,5.0,1.0,0.0,0.0,1.0,1.0,184.0,158.0,244.0,20.0,19.0,0.0,98.0,78.0,368.0,Sebastian Kehl,2,2002,2006,6,0.0,1.2228260869565217,0.24456521739130438,0.9782608695652175,0.48913043478260876,0.7336956521739131,1.2228260869565217,0.24456521739130438,0.0,0.24456521739130438,0.24456521739130438,45.0,38.64130434782609,23.967391304347828,19.076086956521742,59.673913043478265
95,0.0,0,0.0,0.0,9.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,171.0,143.0,257.0,35.0,20.0,0.0,69.0,50.0,400.0,Christian Wörns,1,1998,1998,5,0.0,0.0,0.0,2.025,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.6749999999999999,0.22499999999999998,38.475,32.175,15.524999999999999,11.25,57.824999999999996
123,0.0,3,0.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,0.0,10.0,2.0,65.0,38.0,107.0,18.0,22.0,0.0,46.0,22.0,287.0,Vidar Riseth,1,1998,1998,4,0.0,0.940766550522648,0.0,1.254355400696864,0.627177700348432,0.940766550522648,0.940766550522648,0.313588850174216,0.313588850174216,3.1358885017421603,0.627177700348432,20.38327526132404,11.916376306620208,14.425087108013937,6.898954703832752,33.55400696864111
184,0.0,4,0.0,1.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0,114.0,94.0,175.0,19.0,8.0,0.0,70.0,54.0,270.0,Nico Van Kerckhoven,2,1998,2002,3,0.0,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,38.0,31.333333333333332,23.333333333333332,18.0,58.333333333333336
223,0.0,7,1.0,3.0,5.0,4.0,7.0,12.0,3.0,0.0,0.0,0.0,1.0,1.0,364.0,301.0,507.0,66.0,23.0,0.0,160.0,111.0,840.0,Daniel Van Buyten,2,2002,2014,9,0.0,0.75,0.10714285714285714,0.5357142857142857,0.42857142857142855,0.75,0.3214285714285714,0.0,0.0,0.10714285714285714,0.10714285714285714,39.0,32.25,17.142857142857142,11.892857142857142,54.32142857142857
228,1.0,17,4.0,7.0,9.0,7.0,10.0,9.0,4.0,0.0,0.0,3.0,2.0,0.0,150.0,103.0,234.0,44.0,54.0,2.0,121.0,80.0,505.0,Ebbe Sand,2,1998,2002,8,0.17821782178217824,3.0297029702970297,0.712871287128713,1.603960396039604,1.2475247524752475,1.7821782178217822,0.712871287128713,0.0,0.0,0.3564356435643565,0.0,26.732673267326735,18.356435643564357,21.564356435643568,14.257425742574258,41.70297029702971
235,1.0,7,3.0,4.0,0.0,0.0,8.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,414.0,376.0,582.0,56.0,31.0,0.0,137.0,115.0,900.0,Juan,2,2006,2010,10,0.1,0.7,0.3,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,41.4,37.6,13.7,11.5,58.2
238,0.0,0,0.0,0.0,6.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,190.0,153.0,292.0,28.0,22.0,0.0,66.0,47.0,382.0,Khalid Boulahrouz,2,2006,2010,6,0.0,0.0,0.0,1.4136125654450262,1.1780104712041886,0.7068062827225131,0.0,0.0,0.0,0.4712041884816754,0.0,44.76439790575916,36.047120418848166,15.549738219895287,11.073298429319372,68.79581151832461
240,0.0,0,0.0,0.0,5.0,3.0,10.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,190.0,159.0,292.0,50.0,44.0,0.0,80.0,62.0,540.0,Roque Junior,1,2002,2002,6,0.0,0.0,0.0,0.8333333333333334,0.5,1.6666666666666667,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,31.666666666666668,26.5,13.333333333333334,10.333333333333334,48.666666666666664
243,0.0,1,0.0,1.0,4.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,96.0,77.0,182.0,11.0,13.0,0.0,54.0,38.0,270.0,Mišo Brečko,1,2010,2010,3,0.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,32.0,25.666666666666668,18.0,12.666666666666666,60.666666666666664
251,0.0,4,1.0,2.0,1.0,1.0,1.0,17.0,3.0,0.0,0.0,0.0,3.0,1.0,232.0,191.0,300.0,23.0,25.0,0.0,127.0,99.0,376.0,Christian Poulsen,2,2002,2010,6,0.0,0.9574468085106382,0.23936170212765956,0.23936170212765956,0.23936170212765956,0.23936170212765956,0.7180851063829787,0.0,0.0,0.7180851063829787,0.23936170212765956,55.53191489361702,45.71808510638298,30.398936170212764,23.696808510638295,71.80851063829786
258,1.0,15,2.0,9.0,22.0,11.0,24.0,22.0,36.0,4.0,8.0,1.0,74.0,20.0,581.0,434.0,891.0,80.0,77.0,1.0,450.0,320.0,1161.0,Bernd Schneider,2,2002,2006,14,0.07751937984496124,1.1627906976744187,0.15503875968992248,1.7054263565891472,0.8527131782945736,1.8604651162790697,2.7906976744186047,0.31007751937984496,0.6201550387596899,5.736434108527131,1.5503875968992247,45.03875968992248,33.643410852713174,34.883720930232556,24.806201550387595,69.06976744186046
260,0.0,3,1.0,0.0,1.0,1.0,7.0,6.0,3.0,0.0,0.0,0.0,5.0,0.0,188.0,164.0,258.0,29.0,12.0,0.0,73.0,50.0,355.0,Carsten Ramelow,1,2002,2002,5,0.0,0.7605633802816901,0.2535211267605634,0.2535211267605634,0.2535211267605634,1.7746478873239435,0.7605633802816901,0.0,0.0,1.2676056338028168,0.0,47.66197183098591,41.57746478873239,18.507042253521124,12.676056338028168,65.40845070422534
262,0.0,4,1.0,1.0,9.0,6.0,8.0,5.0,3.0,0.0,0.0,0.0,4.0,2.0,105.0,83.0,177.0,25.0,15.0,0.0,68.0,51.0,270.0,Marko Babić,1,2006,2006,3,0.0,1.3333333333333333,0.3333333333333333,3.0,2.0,2.6666666666666665,1.0,0.0,0.0,1.3333333333333333,0.6666666666666666,35.0,27.666666666666668,22.666666666666668,17.0,59.0
290,0.0,1,1.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,188.0,153.0,261.0,34.0,29.0,0.0,103.0,80.0,380.0,Raphael Wicky,1,2006,2006,4,0.0,0.23684210526315788,0.23684210526315788,1.1842105263157894,0.7105263157894737,0.7105263157894737,0.9473684210526315,0.0,0.0,0.7105263157894737,0.0,44.526315789473685,36.23684210526316,24.394736842105264,18.94736842105263,61.81578947368421
291,1.0,10,5.0,3.0,21.0,7.0,15.0,10.0,14.0,1.0,6.0,0.0,50.0,14.0,212.0,173.0,395.0,36.0,40.0,0.0,136.0,103.0,540.0,Mehdi Mahdavikia,2,1998,2006,6,0.16666666666666666,1.6666666666666667,0.8333333333333334,3.5,1.1666666666666667,2.5,2.3333333333333335,0.16666666666666666,1.0,8.333333333333334,2.3333333333333335,35.333333333333336,28.833333333333332,22.666666666666668,17.166666666666668,65.83333333333333
295,0.0,2,0.0,0.0,12.0,4.0,9.0,5.0,5.0,0.0,2.0,0.0,26.0,5.0,274.0,226.0,461.0,32.0,30.0,0.0,155.0,113.0,660.0,Willy Sagnol,1,2006,2006,7,0.0,0.27272727272727276,0.0,1.6363636363636365,0.5454545454545455,1.2272727272727273,0.6818181818181819,0.0,0.27272727272727276,3.5454545454545454,0.6818181818181819,37.36363636363637,30.81818181818182,21.136363636363637,15.40909090909091,62.86363636363637
296,0.0,10,3.0,1.0,25.0,18.0,33.0,11.0,6.0,0.0,0.0,0.0,4.0,2.0,575.0,482.0,896.0,133.0,68.0,0.0,218.0,145.0,1530.0,Lúcio,3,2002,2010,17,0.0,0.5882352941176471,0.17647058823529413,1.4705882352941178,1.0588235294117647,1.9411764705882353,0.35294117647058826,0.0,0.0,0.23529411764705882,0.11764705882352941,33.8235294117647,28.352941176470587,12.823529411764707,8.529411764705882,52.705882352941174
301,1.0,2,1.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,358.0,325.0,466.0,34.0,24.0,0.0,93.0,79.0,780.0,Martín Demichelis,2,2010,2014,8,0.11538461538461539,0.23076923076923078,0.11538461538461539,0.0,0.0,0.8076923076923077,0.23076923076923078,0.0,0.11538461538461539,0.0,0.0,41.307692307692314,37.5,10.730769230769232,9.115384615384617,53.769230769230774
310,1.0,10,4.0,1.0,30.0,12.0,27.0,17.0,10.0,1.0,1.0,0.0,29.0,3.0,422.0,353.0,770.0,93.0,68.0,0.0,271.0,216.0,864.0,Bixente Lizarazu,2,1998,2002,9,0.10416666666666667,1.0416666666666667,0.4166666666666667,3.125,1.25,2.8125,1.0416666666666667,0.10416666666666667,0.10416666666666667,3.0208333333333335,0.3125,43.958333333333336,36.770833333333336,28.229166666666668,22.5,80.20833333333334
313,1.0,22,3.0,14.0,21.0,18.0,20.0,23.0,21.0,1.0,3.0,0.0,41.0,16.0,636.0,526.0,958.0,104.0,70.0,0.0,367.0,279.0,1172.0,Torsten Frings,2,2002,2006,13,0.07679180887372014,1.689419795221843,0.23037542662116042,1.6126279863481228,1.3822525597269624,1.5358361774744027,1.6126279863481228,0.07679180887372014,0.23037542662116042,3.1484641638225255,1.2286689419795223,48.839590443686006,40.39249146757679,28.18259385665529,21.42491467576792,73.5665529010239
316,1.0,3,1.0,2.0,3.0,2.0,5.0,7.0,4.0,0.0,0.0,1.0,3.0,1.0,207.0,187.0,261.0,16.0,13.0,0.0,116.0,100.0,381.0,Zé Roberto,2,1998,2006,6,0.23622047244094488,0.7086614173228346,0.23622047244094488,0.7086614173228346,0.47244094488188976,1.1811023622047243,0.9448818897637795,0.0,0.0,0.7086614173228346,0.23622047244094488,48.89763779527559,44.17322834645669,27.401574803149607,23.62204724409449,61.653543307086615
318,3.0,46,12.0,28.0,18.0,7.0,31.0,25.0,14.0,5.0,7.0,5.0,19.0,7.0,581.0,449.0,829.0,93.0,71.0,2.0,381.0,280.0,1050.0,Michael Ballack,2,2002,2006,11,0.2571428571428572,3.942857142857143,1.0285714285714287,1.542857142857143,0.6,2.6571428571428575,1.2,0.4285714285714286,0.6,1.6285714285714286,0.6,49.800000000000004,38.48571428571429,32.65714285714286,24.0,71.05714285714286
319,0.0,10,2.0,4.0,19.0,12.0,13.0,14.0,2.0,0.0,0.0,1.0,10.0,1.0,281.0,241.0,414.0,57.0,43.0,0.0,154.0,125.0,528.0,Jens Jeremies,2,1998,2002,10,0.0,1.7045454545454546,0.34090909090909094,3.2386363636363638,2.0454545454545454,2.2159090909090913,0.34090909090909094,0.0,0.0,1.7045454545454546,0.17045454545454547,47.89772727272727,41.07954545454546,26.250000000000004,21.306818181818183,70.56818181818183
320,4.0,12,6.0,4.0,8.0,5.0,6.0,8.0,6.0,0.0,0.0,2.0,4.0,0.0,108.0,65.0,186.0,27.0,36.0,0.0,86.0,49.0,353.0,Róbert Vittek,1,2010,2010,4,1.019830028328612,3.059490084985836,1.529745042492918,2.039660056657224,1.274787535410765,1.529745042492918,1.529745042492918,0.0,0.0,1.019830028328612,0.0,27.535410764872523,16.572237960339944,21.926345609065155,12.492917847025497,47.422096317280456
326,2.0,30,9.0,13.0,41.0,22.0,42.0,34.0,41.0,6.0,5.0,1.0,64.0,12.0,1240.0,1067.0,1662.0,151.0,116.0,0.0,810.0,673.0,1655.0,Bastian Schweinsteiger,3,2006,2014,20,0.10876132930513595,1.6314199395770392,0.48942598187311176,2.229607250755287,1.1963746223564955,2.283987915407855,2.229607250755287,0.32628398791540786,0.2719033232628399,3.4803625377643503,0.6525679758308157,67.43202416918429,58.02416918429003,44.04833836858006,36.59818731117824,90.38066465256797
335,1.0,31,10.0,14.0,29.0,12.0,17.0,11.0,22.0,2.0,2.0,6.0,4.0,1.0,346.0,260.0,532.0,100.0,91.0,1.0,261.0,185.0,855.0,Roque Santa Cruz,3,2002,2010,12,0.10526315789473684,3.263157894736842,1.0526315789473684,3.0526315789473686,1.263157894736842,1.7894736842105263,2.3157894736842106,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.10526315789473684,36.421052631578945,27.36842105263158,27.473684210526315,19.473684210526315,56.0
356,1.0,14,6.0,5.0,13.0,2.0,17.0,15.0,19.0,1.0,3.0,2.0,43.0,11.0,293.0,216.0,475.0,44.0,55.0,0.0,207.0,142.0,617.0,Tranquillo Barnetta,2,2006,2010,7,0.14586709886547813,2.0421393841166937,0.8752025931928687,1.8962722852512157,0.29173419773095627,2.479740680713128,2.7714748784440846,0.14586709886547813,0.4376012965964344,6.27228525121556,1.6045380875202595,42.73905996758509,31.507293354943275,30.19448946515397,20.713128038897896,69.28687196110211
360,0.0,3,1.0,2.0,1.0,0.0,9.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,149.0,281.0,57.0,24.0,0.0,65.0,45.0,540.0,Josip Šimunić,2,2002,2006,6,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,1.5,0.0,0.0,0.0,0.0,0.0,29.0,24.833333333333332,10.833333333333334,7.5,46.833333333333336
369,0.0,4,2.0,2.0,0.0,0.0,12.0,8.0,3.0,0.0,0.0,0.0,1.0,1.0,854.0,769.0,1063.0,89.0,39.0,0.0,296.0,240.0,1666.0,Per Mertesacker,3,2006,2014,19,0.0,0.2160864345738295,0.10804321728691475,0.0,0.0,0.6482593037214885,0.16206482593037214,0.0,0.0,0.054021608643457376,0.054021608643457376,46.1344537815126,41.54261704681873,15.990396158463383,12.96518607442977,57.42496998799519
371,1.0,4,2.0,2.0,8.0,4.0,19.0,16.0,5.0,1.0,0.0,2.0,8.0,1.0,195.0,146.0,320.0,53.0,44.0,0.0,115.0,81.0,460.0,Niko Kovač,2,2002,2006,6,0.1956521739130435,0.782608695652174,0.391304347826087,1.565217391304348,0.782608695652174,3.717391304347826,0.9782608695652175,0.1956521739130435,0.0,1.565217391304348,0.1956521739130435,38.152173913043484,28.56521739130435,22.5,15.847826086956523,62.60869565217392
380,0.0,9,2.0,4.0,10.0,5.0,3.0,6.0,8.0,0.0,0.0,0.0,41.0,15.0,127.0,100.0,248.0,20.0,24.0,0.0,83.0,59.0,280.0,Michael Tarnat,1,1998,1998,4,0.0,2.892857142857143,0.6428571428571428,3.2142857142857144,1.6071428571428572,0.9642857142857143,2.571428571428571,0.0,0.0,13.178571428571429,4.821428571428571,40.82142857142857,32.14285714285714,26.678571428571427,18.964285714285715,79.71428571428571
412,0.0,3,0.0,3.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,190.0,320.0,50.0,23.0,0.0,59.0,37.0,660.0,Fernando Meira,1,2006,2006,7,0.0,0.4090909090909091,0.0,0.0,0.0,0.6818181818181819,0.0,0.0,0.0,0.0,0.0,29.454545454545457,25.90909090909091,8.045454545454545,5.045454545454546,43.63636363636364
487,2.0,9,3.0,3.0,4.0,1.0,5.0,8.0,6.0,1.0,1.0,1.0,21.0,5.0,209.0,142.0,323.0,25.0,25.0,0.0,131.0,79.0,522.0,Ümit Davala,1,2002,2002,7,0.3448275862068966,1.5517241379310345,0.5172413793103449,0.6896551724137931,0.1724137931034483,0.8620689655172414,1.0344827586206897,0.1724137931034483,0.1724137931034483,3.6206896551724137,0.8620689655172414,36.03448275862069,24.482758620689655,22.586206896551726,13.620689655172415,55.689655172413794
492,16.0,66,30.0,30.0,66.0,24.0,47.0,49.0,26.0,4.0,6.0,15.0,12.0,4.0,367.0,238.0,766.0,179.0,203.0,2.0,278.0,170.0,1793.0,Miroslav Klose,4,2002,2014,24,0.8031232571109872,3.3128834355828225,1.5058561070831011,3.3128834355828225,1.204684885666481,2.359174567763525,1.3050752928053542,0.2007808142777468,0.3011712214166202,0.6023424428332405,0.2007808142777468,18.42163970998327,11.946458449525934,13.954266592303403,8.53318460680424,38.449525934188514
505,0.0,23,7.0,12.0,27.0,10.0,21.0,9.0,7.0,0.0,1.0,2.0,5.0,0.0,129.0,83.0,307.0,61.0,79.0,0.0,110.0,67.0,582.0,Nelson Haedo Valdez,2,2006,2010,8,0.0,3.556701030927835,1.0824742268041236,4.175257731958763,1.5463917525773196,3.247422680412371,1.0824742268041236,0.0,0.15463917525773196,0.7731958762886598,0.0,19.948453608247423,12.835051546391753,17.010309278350515,10.360824742268042,47.47422680412371
517,0.0,6,1.0,2.0,14.0,5.0,6.0,5.0,4.0,0.0,1.0,0.0,10.0,1.0,121.0,104.0,187.0,18.0,24.0,1.0,79.0,65.0,275.0,Laurén,2,1998,2002,4,0.0,1.9636363636363638,0.32727272727272727,4.581818181818182,1.6363636363636365,1.9636363636363638,1.309090909090909,0.0,0.32727272727272727,3.272727272727273,0.32727272727272727,39.6,34.03636363636364,25.854545454545455,21.272727272727273,61.2
518,0.0,10,6.0,2.0,8.0,4.0,7.0,9.0,16.0,3.0,5.0,2.0,7.0,3.0,401.0,359.0,478.0,19.0,26.0,0.0,267.0,228.0,374.0,Cesc Fàbregas,3,2006,2014,10,0.0,2.406417112299465,1.443850267379679,1.9251336898395721,0.9625668449197861,1.6844919786096255,3.8502673796791442,0.7219251336898395,1.2032085561497325,1.6844919786096255,0.7219251336898395,96.49732620320854,86.39037433155079,64.25133689839572,54.8663101604278,115.02673796791443
520,1.0,3,2.0,1.0,15.0,10.0,15.0,22.0,2.0,0.0,0.0,0.0,2.0,1.0,260.0,195.0,415.0,71.0,37.0,0.0,90.0,42.0,874.0,Sol Campbell,3,1998,2006,10,0.10297482837528604,0.30892448512585813,0.20594965675057209,1.5446224256292906,1.0297482837528604,1.5446224256292906,0.20594965675057209,0.0,0.0,0.20594965675057209,0.10297482837528604,26.773455377574372,20.08009153318078,9.267734553775744,4.324942791762014,42.73455377574371
524,0.0,1,0.0,1.0,0.0,0.0,2.0,9.0,6.0,0.0,0.0,0.0,19.0,6.0,154.0,121.0,212.0,17.0,16.0,0.0,83.0,55.0,318.0,Sebastian Larsson,1,2018,2018,4,0.0,0.2830188679245283,0.0,0.0,0.0,0.5660377358490566,1.6981132075471699,0.0,0.0,5.377358490566038,1.6981132075471699,43.58490566037736,34.24528301886792,23.49056603773585,15.566037735849058,60.0
530,1.0,1,1.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,142.0,216.0,14.0,14.0,0.0,58.0,35.0,350.0,Philippe Senderos,3,2006,2014,5,0.2571428571428572,0.2571428571428572,0.2571428571428572,0.5142857142857143,0.5142857142857143,0.5142857142857143,0.0,0.0,0.0,0.0,0.0,44.22857142857143,36.51428571428571,14.914285714285715,9.0,55.542857142857144
531,0.0,6,3.0,2.0,11.0,9.0,7.0,31.0,14.0,1.0,0.0,0.0,0.0,0.0,753.0,679.0,971.0,68.0,78.0,0.0,367.0,320.0,1323.0,Gilberto Silva,3,2002,2010,16,0.0,0.40816326530612246,0.20408163265306123,0.7482993197278912,0.6122448979591837,0.4761904761904762,0.9523809523809524,0.06802721088435375,0.0,0.0,0.0,51.22448979591837,46.19047619047619,24.965986394557824,21.768707482993197,66.05442176870748
533,0.0,6,0.0,4.0,13.0,5.0,8.0,8.0,8.0,0.0,1.0,0.0,13.0,4.0,258.0,229.0,382.0,23.0,26.0,0.0,152.0,128.0,521.0,Emmanuel Eboué,2,2006,2010,6,0.0,1.0364683301343571,0.0,2.2456813819577737,0.8637236084452975,1.381957773512476,1.381957773512476,0.0,0.1727447216890595,2.2456813819577737,0.690978886756238,44.56813819577735,39.55854126679463,26.257197696737045,22.111324376199615,65.98848368522073
534,0.0,6,1.0,4.0,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,190.0,162.0,286.0,27.0,19.0,0.0,83.0,61.0,540.0,Kolo Touré,3,2006,2014,6,0.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,31.666666666666668,27.0,13.833333333333334,10.166666666666666,47.666666666666664
536,0.0,1,0.0,0.0,2.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,237.0,215.0,332.0,30.0,23.0,0.0,66.0,54.0,566.0,Johan Djourou,3,2006,2018,8,0.0,0.15901060070671377,0.0,0.31802120141342755,0.31802120141342755,0.9540636042402827,0.15901060070671377,0.0,0.0,0.0,0.0,37.685512367491164,34.187279151943464,10.49469964664311,8.586572438162545,52.791519434628974
542,0.0,7,1.0,5.0,3.0,1.0,7.0,6.0,3.0,0.0,0.0,0.0,8.0,3.0,289.0,203.0,454.0,67.0,45.0,1.0,148.0,80.0,734.0,Olof Mellberg,2,2002,2006,8,0.0,0.8583106267029973,0.1226158038147139,0.36784741144414174,0.1226158038147139,0.8583106267029973,0.36784741144414174,0.0,0.0,0.9809264305177112,0.36784741144414174,35.43596730245232,24.891008174386922,18.147138964577657,9.809264305177113,55.66757493188011
543,0.0,1,0.0,0.0,1.0,0.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,152.0,129.0,230.0,34.0,22.0,0.0,52.0,35.0,360.0,Martin Laursen,1,2002,2002,4,0.0,0.25,0.0,0.25,0.0,2.5,0.75,0.0,0.0,0.0,0.0,38.0,32.25,13.0,8.75,57.5
553,0.0,3,1.0,1.0,38.0,17.0,9.0,12.0,5.0,1.0,1.0,0.0,37.0,6.0,434.0,362.0,691.0,49.0,63.0,0.0,202.0,156.0,630.0,Ulises de la Cruz,2,2002,2006,7,0.0,0.42857142857142855,0.14285714285714285,5.428571428571429,2.4285714285714284,1.2857142857142858,0.7142857142857143,0.14285714285714285,0.14285714285714285,5.285714285714286,0.8571428571428571,62.0,51.714285714285715,28.857142857142858,22.285714285714285,98.71428571428571
579,1.0,13,5.0,7.0,9.0,4.0,11.0,11.0,3.0,1.0,1.0,3.0,13.0,1.0,168.0,110.0,277.0,71.0,58.0,0.0,137.0,81.0,549.0,Emile Heskey,2,2002,2010,9,0.1639344262295082,2.1311475409836067,0.819672131147541,1.4754098360655739,0.6557377049180328,1.8032786885245902,0.49180327868852464,0.1639344262295082,0.1639344262295082,2.1311475409836067,0.1639344262295082,27.54098360655738,18.0327868852459,22.459016393442624,13.278688524590164,45.40983606557377
598,0.0,3,0.0,3.0,3.0,3.0,6.0,10.0,5.0,0.0,0.0,0.0,4.0,3.0,370.0,314.0,490.0,35.0,28.0,0.0,159.0,112.0,630.0,Lucas Neill,2,2006,2010,7,0.0,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.0,0.0,0.5714285714285714,0.42857142857142855,52.857142857142854,44.857142857142854,22.714285714285715,16.0,70.0
601,0.0,7,0.0,4.0,10.0,5.0,2.0,20.0,5.0,0.0,0.0,0.0,17.0,3.0,209.0,176.0,325.0,21.0,44.0,0.0,135.0,111.0,521.0,Brett Emerton,2,2006,2010,6,0.0,1.2092130518234165,0.0,1.727447216890595,0.8637236084452975,0.345489443378119,0.8637236084452975,0.0,0.0,2.9366602687140118,0.5182341650671786,36.103646833013435,30.403071017274474,23.320537428023034,19.174664107485604,56.14203454894434
607,0.0,1,1.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,130.0,265.0,19.0,24.0,0.0,72.0,34.0,540.0,Teboho Aaron Mokoena,2,2002,2010,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,30.0,21.666666666666668,12.0,5.666666666666667,44.166666666666664
619,0.0,0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,76.0,131.0,9.0,9.0,0.0,41.0,21.0,270.0,Ryan William Nelsen,1,2010,2010,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,32.333333333333336,25.333333333333332,13.666666666666666,7.0,43.666666666666664
