id,name,finisher_score,dribbler_score,chance_creator_score,play_organizer_score,finisher_score_elite_90,dribbler_score_elite_90,chance_creator_score_elite_90,play_organizer_score_elite_90,n_elite_roles_90,finisher_score_elite_95,dribbler_score_elite_95,chance_creator_score_elite_95,play_organizer_score_elite_95,n_elite_roles_95,finisher_score_elite_99,dribbler_score_elite_99,chance_creator_score_elite_99,play_organizer_score_elite_99,n_elite_roles_99,finisher_score_elite_85,dribbler_score_elite_85,chance_creator_score_elite_85,play_organizer_score_elite_85,n_elite_roles_85,role_score_range,role_score_std,role_score_avg,minutesPlayed,world_cups_played
1419378,Wilfried Van Moer,93.87057877813504,59.679796355841376,63.737942122186496,95.2733118971061,True,False,False,True,2,False,False,False,True,1,False,False,False,False,0,True,False,False,True,2,35.59351554126472,19.05430724967273,78.14040728831725,369.0,2
1419379,Wilfried Puis,75.46221864951768,41.499196141479096,90.65514469453376,56.04099678456593,False,False,True,False,1,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,49.155948553054664,21.57816457680756,65.91438906752411,270.0,1
1419395,Salvador Mariona,55.51312968917471,12.232047159699894,30.148713826366556,12.295016077170418,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,43.281082529474816,20.46170503243693,27.547226688102896,270.0,1
1419396,Saturnino Osorio,17.85235798499464,23.914790996784564,18.938906752411576,10.498392282958196,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,13.416398713826368,5.537869301184021,17.801112004287244,270.0,1
1419397,Roberto Rivas,23.419078242229364,39.30868167202573,33.18327974276527,65.86012861736334,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,42.44105037513398,18.164384155776084,40.44279206859592,270.0,1
1419400,Jorge Vasquez,32.804126473740624,43.51554126473741,26.19774919614148,26.921221864951768,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,17.317792068595928,8.004102934175975,32.35965969989282,270.0,1
1419415,Luís Pereira,31.645230439442656,61.367899249732055,37.20659163987138,50.120578778135055,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.7226688102894,13.331498861906477,45.08507502679528,534.0,1
1419416,Marinho Chagas,60.2491961414791,85.39657020364416,43.70980707395499,67.97025723472669,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,41.68676312968917,17.30989274778975,64.33145766345123,630.0,1
1419417,Nelinho,89.92497320471597,66.38531618435157,70.2170418006431,70.04823151125402,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,23.5396570203644,10.668217751874984,74.14389067524115,544.0,2
1419418,Valdomiro,87.10476956055733,74.46409431939979,70.95257234726688,27.34726688102894,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,59.757502679528386,26.021446525070417,64.96717577706323,528.0,1
1419421,Josip Katalinski,55.94185423365488,36.984190782422296,36.290192926045016,9.155948553054662,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,46.785905680600216,19.24764418989028,34.593046623794216,540.0,1
1419423,Enver Hadžiabdić,27.304394426580924,73.18461950696677,50.51848874598071,69.67041800643088,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,45.88022508038584,21.078560736609116,55.16948017148982,540.0,1
1419424,Jovan Aćimović,65.42068595927117,91.0302786709539,67.78938906752411,87.45578778135048,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,False,True,False,True,2,25.609592711682737,13.1867701334601,77.92403536977491,540.0,1
1419425,Ivan Buljan,19.955787781350484,71.83145766345122,78.38022508038586,66.2700964630225,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,58.424437299035375,26.56750128806909,59.10939174705251,540.0,1
1419426,Ivan Šurjak,76.9895498392283,80.15809217577707,57.32717041800644,34.11575562700965,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,46.04233654876742,21.242113389391875,62.14764201500536,810.0,2
1419427,Branko Oblak,69.68113612004286,91.45230439442658,74.12379421221866,90.7556270096463,False,True,False,True,2,False,False,False,False,0,False,False,False,False,0,False,True,False,True,2,21.77116827438371,11.236976283407765,81.5032154340836,369.0,1
1419428,Ilija Petković,78.35610932475885,93.7165058949625,76.7524115755627,61.03295819935691,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,32.68354769560558,13.35945730769449,77.46449624866024,361.0,1
1419429,Vladislav Bogićević,60.61093247588425,61.83681672025724,46.03697749196142,88.76607717041801,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,42.72909967845659,17.812006896538946,64.31270096463024,450.0,1
1419430,Dragan Džajić,74.53108252947482,94.68113612004288,98.96302250803858,49.43327974276527,False,True,True,False,2,False,False,True,False,1,False,False,False,False,0,False,True,True,False,2,49.529742765273305,22.641669792133374,79.40213022508038,440.0,1
1419435,Vladimir Petrovic,83.70176848874598,57.11414790996784,95.18086816720256,86.7282958199357,False,False,True,False,1,False,False,True,False,1,False,False,False,False,0,False,False,True,True,2,38.06672025723472,16.445237638946942,80.68127009646302,348.0,2
1419443,Gerd Kische,43.354769560557344,61.38799571275456,33.18327974276527,17.238745980707396,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,44.14924973204717,18.505840406776215,38.791197749196144,540.0,1
1419444,Bernd Bransch,41.80064308681671,17.236066452304396,32.18247588424437,62.57234726688104,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,45.33628081457664,18.994975335098715,38.44788317256163,540.0,1
1419445,Joachim Streich,97.7424973204716,78.71114683815648,75.34565916398714,27.68488745980708,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,False,False,False,1,70.05760986066451,29.802732219332814,69.87104769560558,352.0,1
1419446,Siegmar Wätzlich,32.804126473740624,62.01098606645231,49.81109324758842,44.0072347266881,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.206859592711687,12.160196069790064,47.15836012861736,360.0,1
1419447,Harald Irmscher,57.17443729903537,10.255894962486602,70.82395498392282,73.19935691318328,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,62.94346195069668,29.269535966144492,52.863411039657024,291.0,1
1419448,Jürgen Sparwasser,88.61200428724544,74.2631296891747,50.85209003215434,29.111736334405144,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,59.5002679528403,26.19056969573484,60.70974008574491,540.0,1
1419449,Jürgen Pommerenke,36.006162915326904,35.24249732047159,71.87700964630226,64.79903536977491,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,36.63451232583066,19.109562373295685,51.98117631296891,270.0,1
1419450,Konrad Weise,33.487406216505896,66.9815112540193,45.81591639871384,30.81189710610933,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,36.16961414790997,16.4882523146458,44.274182743837095,540.0,1
1419461,Lothar Kurbjuweit,39.33547695605573,31.33708467309753,34.90353697749197,27.769292604501608,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,11.56618435155412,4.947551217501555,33.336347802786705,360.0,1
1419463,Martin Hoffmann,74.55787781350482,91.84083601286174,60.10048231511254,17.59646302250804,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,74.2443729903537,31.726156839066718,61.023914790996784,485.0,1
1419466,Doug Utjesenovic,17.85235798499464,19.29930332261522,43.44453376205787,16.64389067524116,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.800643086816713,12.80244554834956,24.310021436227224,270.0,1
1419467,Peter Wilson,17.85235798499464,21.12808145766345,22.922025723472668,32.42765273311897,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,14.575294748124328,6.2591706328068835,23.582529474812432,270.0,1
1419468,Manfred Schaefer,17.85235798499464,35.972668810289385,18.938906752411576,3.681672025723473,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,32.29099678456591,13.216073950169088,19.111401393354768,270.0,1
1419469,James Rooney,17.85235798499464,68.10021436227224,44.16800643086817,36.72427652733119,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,50.2478563772776,20.788856990139703,41.71121382636656,270.0,1
1419470,Jimmy Mackay,38.69239013933548,64.89817792068597,30.148713826366556,37.17845659163987,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,34.74946409431941,15.240721772379752,42.72943461950697,270.0,1
1419487,Paul Breitner,83.05198285101822,73.4994640943194,73.31591639871382,89.42926045016078,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,16.11334405144696,7.853572607168111,79.82415594855306,1262.0,2
1419488,Hans-Georg Schwarzenbeck,42.13558413719185,63.80627009646302,27.33118971061093,27.061897106109324,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,36.744372990353696,17.312465930434836,40.08373526259378,609.0,1
1419489,Ulrich Hoeneß,82.63665594855304,93.91747052518755,94.4935691318328,80.14469453376206,False,True,True,False,2,False,False,False,False,0,False,False,False,False,0,False,True,True,False,2,14.348874598070736,7.47197257415322,87.79809753483386,561.0,1
1419492,Heinz Flohe,78.44319399785637,91.59967845659165,91.5594855305466,91.41479099678456,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0,False,True,True,True,3,13.156484458735278,6.541210711954539,88.25428724544479,454.0,2
1419493,Bernd Hölzenbein,68.02652733118971,89.28188638799571,78.37218649517686,58.2556270096463,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,31.026259378349415,13.356083924450404,73.48405680600214,664.0,2
1419495,Rainer Bonhof,81.17631296891747,73.733922829582,94.01527331189712,50.38585209003215,False,False,True,False,1,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,43.629421221864966,18.321827910103334,74.82784030010718,900.0,2
1419503,Antonio Arias,46.516613076098615,73.10423365487675,58.143086816720256,64.57797427652733,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.587620578778136,11.20353373722973,60.585476956055736,270.0,1
1419504,Alberto Quintano,37.13156484458735,29.809753483386924,22.922025723472668,20.365755627009644,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,16.765809217577708,7.526490374978506,27.557274919614148,270.0,1
1419505,Rolando Garcia,32.804126473740624,61.25401929260451,34.758842443729904,55.233118971061096,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,28.449892818863887,14.35768858087819,46.01252679528403,270.0,1
1419506,Carlos Reinoso,70.96730975348338,76.82877813504824,82.17845659163989,93.4686495176849,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,22.501339764201518,9.571353751889696,80.8607984994641,270.0,1
1419507,Guillermo Paez,42.92604501607716,35.24249732047159,26.19774919614148,73.72990353697749,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,47.53215434083601,20.636020466233173,44.52404876741693,270.0,1
1419508,Sergio Ahumada,76.7684887459807,64.52304394426581,28.906752411575564,9.694533762057878,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,67.07395498392283,31.069018943448317,44.97320471596999,270.0,1
1419509,Carlos Caszely,49.10235798499465,94.5069667738478,49.638263665594856,31.11334405144695,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,63.39362272240084,27.019429557983454,56.09023311897106,308.0,2
1419520,Raymond Tshimen Bwanga,23.419078242229364,63.84646302250804,22.889871382636656,21.422829581993568,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,42.42363344051447,20.65187197625112,32.894560557341904,270.0,1
1419521,Ilunga Mwepu,37.13156484458735,27.4852625937835,43.54099678456591,31.969453376205784,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,16.055734190782413,6.907571594205282,35.03181939978564,270.0,1
1419522,Boba Lobilo,23.419078242229364,45.20364415862809,18.938906752411576,22.242765273311896,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.26473740621651,11.986022527214542,27.451098606645232,270.0,1
1419523,Mwanza Mukombo,28.70444801714898,24.69855305466238,35.241157556270096,27.262861736334408,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,10.542604501607716,4.492858499301664,28.976755091103968,270.0,1
1419526,Mabwene Mana,28.70444801714898,59.7668810289389,52.37942122186495,90.08038585209005,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,61.37593783494107,25.31012761242742,57.73278403001072,270.0,1
1419542,David Hay,55.51312968917471,68.34137191854234,56.80064308681672,80.54662379421221,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,25.033494105037498,11.686621666187904,65.3004421221865,270.0,1
1419544,Jim Holton,37.13156484458735,22.82288317256163,18.938906752411576,7.765273311897106,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.366291532690248,12.12695767647563,21.664657020364416,270.0,1
1419545,Daniel McGrain,30.90166130760986,50.87084673097535,68.85852090032154,53.127009646302255,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,37.95685959271168,15.571300536693014,50.939509646302255,378.0,2
1419546,Sandy Jardine,40.68863879957128,71.91854233654877,46.98553054662379,42.22266881028939,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,31.22990353697749,14.55877685453111,50.453845123258304,360.0,2
1419547,Peter Lorimer,95.9539121114684,87.3124330117899,83.08279742765272,22.84565916398714,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,True,False,False,2,73.10825294748126,33.401004197705056,72.29870042872454,270.0,1
1419549,Billy Bremner,28.70444801714898,53.89201500535906,84.91961414790995,91.54340836012862,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,62.83896034297965,29.108285405180638,64.76487138263666,270.0,1
1419550,Joe Jordan,97.81618435155411,69.79501607717042,69.18810289389066,36.2459807073955,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,False,False,False,1,61.57020364415861,25.177258965508816,68.26132100750267,612.0,3
1419551,Kenny Dalglish,80.82797427652734,69.53376205787781,63.532958199356905,55.14469453376206,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,25.68327974276528,10.800175722259315,67.25984726688102,605.0,3
1419559,Martin Buchan,17.85235798499464,22.38076098606645,23.97508038585209,32.39549839228296,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,14.54314040728832,6.077536201120829,24.150924437299036,417.0,2
1419563,Antoni Szymanowski,30.158092175777067,53.79153269024652,65.83601286173634,64.0112540192926,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,35.677920685959265,16.407142888860097,53.449222936763135,1170.0,2
1419564,Władysław Żmuda,29.715969989281888,20.63236870310825,25.635048231511256,14.099678456591642,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,15.616291532690246,6.731777230160937,22.52076634512326,1807.0,4
1419565,Adam Musial,24.189442658092176,49.79903536977492,53.7540192926045,53.983118971061096,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.79367631296892,14.29096310829928,45.431404072883176,522.0,1
1419566,Jerzy Gorgoń,59.85396570203645,9.364951768488746,20.14871382636656,9.62620578778135,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,50.4890139335477,23.93664619661316,24.748459271168276,1080.0,2
1419567,Kazimierz Deyna,94.94239013933549,81.21650589496248,77.49598070739549,92.41157556270096,True,False,False,True,2,False,False,False,False,0,False,False,False,False,0,True,False,False,True,2,17.446409431939998,8.46969590758021,86.51661307609861,1162.0,2
1419568,Grzegorz Lato,88.80627009646302,71.16827438370846,83.79421221864952,21.921221864951768,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,66.88504823151126,30.581561325373606,66.42249464094319,1800.0,3
1419569,Henryk Kasperczak,59.137191854233656,74.4707931404073,81.81672025723472,74.60610932475883,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,22.679528403001065,9.551359459918196,72.50770364415862,987.0,2
1419570,Zygmunt Maszczyk,42.43703108252948,74.81243301178992,71.91720257234728,62.2266881028939,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,32.37540192926044,14.633201663300508,62.84833869239014,595.0,1
1419571,Robert Gadocha,67.55091103965702,88.2502679528403,97.28295819935693,31.623794212218648,False,False,True,False,1,False,False,True,False,1,False,False,False,False,0,False,True,True,False,2,65.65916398713827,29.15831580260755,71.17698285101822,625.0,1
1419572,Andrzej Szarmach,96.87834941050376,66.59297963558414,64.7508038585209,8.40032154340836,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,False,False,False,1,88.47802786709539,36.90404239987486,59.15561361200429,1005.0,3
1419585,Francisco Sá,20.719453376205788,33.63478027867095,25.803858520900327,26.913183279742764,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,12.915326902465164,5.313135750224873,26.767818863879956,405.0,1
1419586,Enrique Wolff,62.908628081457664,89.83118971061094,80.21302250803858,59.043408360128616,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,30.787781350482327,14.513658792764627,72.99906216505896,376.0,1
1419588,Ramón Heredia,69.03804930332261,55.38585209003215,28.52491961414791,71.58360128617363,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,43.05868167202572,19.731748614622365,56.13310557341907,540.0,1
1419589,Carlos Babington,80.7542872454448,90.97668810289387,91.33038585209005,98.52893890675242,False,True,True,True,3,False,False,False,True,1,False,False,False,False,0,False,True,True,True,3,17.774651661307615,7.310211710862882,90.3975750267953,450.0,1
1419591,Agustin Balbuena,55.31886387995713,91.7671489817792,28.58118971061093,30.09646302250804,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,63.18595927116827,29.548808803935177,51.440916398713824,307.0,1
1419592,Mario Alberto Kempes,94.06484458735262,95.57877813504824,82.93408360128618,61.71221864951768,True,True,False,False,2,False,True,False,False,1,False,False,False,False,0,True,True,False,False,2,33.86655948553056,15.62604114733767,83.57248124330118,1428.0,3
1419593,Ruben Ayala,74.91291532690246,82.7304394426581,56.14549839228296,17.733118971061092,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,64.997320471597,28.996810722521804,57.88049303322615,540.0,1
1419596,René Orlando Houseman,87.82824222936763,87.02438370846731,62.14228295819936,24.12781350482315,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,True,False,False,2,63.70042872454448,29.914261761522447,65.28068060021437,720.0,2
1419600,Roberto Telch,30.774383708467308,80.36575562700965,48.34405144694534,83.89871382636656,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,53.12433011789925,25.64533289708517,60.845726152197216,382.0,1
1419605,Björn Andersson,17.85235798499464,64.2483922829582,61.925241157556265,22.958199356913184,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,46.39603429796357,24.748380511913993,41.746047695605576,332.0,1
1419606,Kent Karlsson,17.85235798499464,12.232047159699894,25.092443729903536,27.08601286173633,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,14.853965702036435,6.826855868876186,20.5657154340836,540.0,1
1419607,Conny Torstensson,57.64335476956055,70.9941050375134,81.7684887459807,49.06350482315112,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,32.704983922829584,14.43529525922597,64.86736334405144,426.0,2
1419608,Steffan Tapper,56.55144694533762,46.22186495176849,50.76768488745981,57.37138263665595,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,11.149517684887464,5.239350386720964,52.72809485530547,540.0,2
1419609,Roland Sandberg,88.59860664523045,61.394694533762056,63.92282958199356,10.120578778135048,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,78.47802786709539,32.961917762088845,56.00917738478028,540.0,1
1419610,Ralf Edström,94.4935691318328,81.27009646302251,66.5072347266881,53.87459807073956,True,False,False,False,1,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,40.61897106109324,17.644722725247078,74.03637459807074,639.0,2
1419617,Tsonyo Vasilev,23.419078242229364,48.77411575562701,42.53617363344051,11.64790996784566,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,37.126205787781345,17.12272752912064,31.594319399785636,270.0,1
1419618,Stefan Velitchkov,28.70444801714898,62.526795284030015,40.092443729903536,17.588424437299032,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,44.93837084673098,19.20588405835862,37.22802786709539,270.0,1
1419619,Kiril Ivkov,17.85235798499464,7.428992497320472,18.938906752411576,27.041800643086816,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,19.612808145766344,8.047102230025137,17.815514469453376,270.0,1
1419620,Bozhil Kolev,49.718649517684895,56.397374062165056,58.52893890675241,89.41720257234726,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,39.69855305466237,17.67092515758072,63.51554126473741,270.0,1
1419622,Georgi Denev,62.43301178992497,97.40085744908896,60.83199356913183,58.4766881028939,False,True,False,False,1,False,True,False,False,1,False,False,False,False,0,False,True,False,False,1,38.92416934619506,18.481716675100788,69.78563772775992,270.0,1
1419632,Luciano Spinosi,23.419078242229364,28.717845659163988,54.79903536977491,9.135852090032154,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,45.66318327974276,19.073538456200588,29.017952840300104,270.0,1
1419633,Romeo Benetti,76.42684887459808,66.45230439442658,55.71945337620578,71.2299035369775,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,20.7073954983923,8.82179883154972,67.45712754555197,798.0,2
1419634,Fabio Capello,60.98606645230439,50.44882100750268,54.21221864951768,84.38906752411575,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,33.940246516613065,15.22433555804444,62.50904340836012,270.0,1
1419637,Franco Causio,70.92041800643086,91.35852090032157,93.64951768488746,74.59807073954985,False,True,True,False,2,False,False,False,False,0,False,False,False,False,0,False,True,True,False,2,22.729099678456592,11.536074355001624,82.63163183279744,744.0,3
1419643,Mauro Bellugi,17.85235798499464,46.40943193997857,18.938906752411576,12.339228295819936,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,34.07020364415863,15.291735094023963,23.884981243301183,322.0,1
1419646,Pierre Bayonne,59.31136120042873,84.56591639871384,48.774115755627015,73.39630225080386,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,35.79180064308682,15.70370711411453,66.51192390139336,270.0,1
1419649,Jean-Claude Désir,42.41693461950697,49.39710610932476,61.937299035369776,70.47427652733118,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,28.057341907824217,12.554432789650658,56.05640407288317,270.0,1
1419650,Eddy Antoine,49.718649517684895,74.12915326902466,47.67684887459807,66.51125401929261,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.452304394426584,12.892261319349236,59.508976420150056,270.0,1
1419651,Philippe Vorbe,42.41693461950697,38.12299035369775,62.04983922829582,87.95819935691318,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,49.83520900321543,22.739798028702797,57.63699088960343,270.0,1
1419653,Emmanuel Sanon,88.84646302250803,77.46516613076098,35.80787781350482,17.371382636655948,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,71.47508038585208,33.83515109451529,54.87272240085744,270.0,1
1419666,Ricardo Pavoni,70.9740085744909,35.17550911039657,43.44453376205787,50.27733118971061,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,35.79849946409433,15.304917296932162,49.967845659163984,270.0,1
1419667,Baudilio Jauregui,17.85235798499464,52.48526259378349,22.922025723472668,9.618167202572348,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,42.86709539121114,18.66705431934114,25.719453376205788,270.0,1
1419670,Fernando Morena,58.19935691318329,55.23177920685959,49.02733118971061,4.155948553054662,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,54.04340836012862,25.288830196342918,41.65360396570203,270.0,1
1419682,Wim Rijsbergen,28.51688102893891,47.49464094319399,36.65996784565916,58.48874598070739,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.97186495176848,13.036915421634701,42.790058949624864,833.0,2
1419683,Ruud Krol,54.421221864951775,61.26741693461951,61.22588424437299,83.75401929260451,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.332797427652736,12.80218959554516,65.1671355841372,1290.0,2
1419684,Wim Suurbier,58.16586280814577,31.93327974276527,70.94453376205789,60.241157556270096,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,39.01125401929262,16.566849033000498,55.32120846730976,942.0,2
1419685,Willem van Hanegem,60.992765273311896,81.55144694533762,71.83681672025725,90.65112540192924,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,29.65836012861734,12.750907055928359,76.258038585209,568.0,1
1419686,Johan Neeskens,94.15862808145766,70.42470525187566,66.73231511254019,48.56109324758843,True,False,False,False,1,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,45.59753483386923,18.744958206043606,69.96918542336549,994.0,2
1419687,Arie Haan,74.06216505894963,57.435691318327976,73.31591639871382,82.54823151125402,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,25.11254019292604,10.476428724465583,71.84050107181136,1200.0,2
1419688,Wim Jansen,43.30117899249732,61.52197213290461,67.88183279742765,55.2572347266881,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,24.58065380493033,10.48104778378233,56.99055466237942,1243.0,2
1419689,Rob Rensenbrink,95.94051446945338,87.23204715969989,83.22347266881027,42.42765273311896,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,True,False,False,2,53.512861736334415,23.78547925356874,77.20592175777062,1132.0,2
1419690,Johnny Rep,90.2465166130761,84.39844587352626,79.5217041800643,43.23151125401929,True,False,False,False,1,False,False,False,False,0,False,False,False,False,0,True,False,False,False,1,47.01500535905681,21.203595371483743,74.34954448017149,1160.0,2
1419691,Johan Cruyff,89.44935691318328,98.66693461950696,98.68971061093248,86.54340836012861,False,True,True,False,2,False,True,True,False,2,False,False,False,False,0,True,True,True,True,4,12.14630225080387,6.280296425462523,93.33735262593783,630.0,1
1419695,René van de Kerkhof,73.747320471597,85.12191854233656,93.62942122186494,20.30144694533762,False,False,True,False,1,False,False,False,False,0,False,False,False,False,0,False,True,True,False,2,73.32797427652733,32.95477173326368,68.20002679528403,612.0,2
1419702,Willy van de Kerkhof,75.28804930332262,62.15836012861735,53.91881028938907,71.70819935691318,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,21.36923901393355,9.649699536483729,65.76835476956055,660.0,1
1419704,Paulo César Carpegiani,54.09967845659164,54.64898177920687,51.30225080385852,96.53536977491962,False,False,False,True,1,False,False,False,True,1,False,False,False,False,0,False,False,False,True,1,45.233118971061096,21.64220489513457,64.14657020364416,475.0,1
